                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                    1009                                      893                  1.5000000000000000E+001                  2.0000000000000000E-002                  7.9942171694395300E+006                  1.0123919307029691E+005                  2.7585528640683140E+004                  3.1294022019565513E+004                  7.7558054450999450E+000                 -6.1094642337809422E+000                  3.3303360065928556E-001                  8.0081936273887261E-009                  6.4749144902928923E-001                  1.5619091568886355E-004                  1.2349541712835961E-002                  7.7942544149526964E-004                  2.0994599496976488E-003                  1.5000000000000000E+001                  0.0000000000000000E+000                  8.5307255738593231E+000                  2.1349547372478221E-004                  6.1706495968277277E+000                  2.3671798665093339E-002                  9.1465215821169524E-002                  9.0427555854791092E-002                  3.1491899245464743E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4999999992560877E+001                  7.7244343500910446E+000                  1.4999999909885437E+001                  7.6596413946733710E+000                  5.5837800322666903E+004                  2.1760745364592411E+004                  4.7932477297490761E+006                  3.1348193887243786E+004                  3.1348193887243782E+004                  1.2949304422960003E-027                  2.1353171490220402E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.5228270443784062E+014 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    grada                                  opacity                               luminosity                                    gradr 
                                       1                  1.5000000000000000E+001                  8.8962690623708507E-001                  4.4409215148300216E+000                 -9.1626439935333863E+000                  3.5893901620843081E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0000000000000000E+000                  2.6654768055106798E-001                  1.4507160984448551E+000                  3.1294022019565513E+004                  1.5427169439012389E-001 
                                       2                  1.4999999999992500E+001                  8.8962213869749573E-001                  4.4416977590558711E+000                 -9.1572698196289029E+000                  3.5943973228057597E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999949996E-001                  2.6664192918892393E-001                  1.4585365149478342E+000                  3.1294022019565513E+004                  1.5474008620851462E-001 
                                       3                  1.4999999999975733E+001                  8.8961161265730127E-001                  4.4427681626157574E+000                 -9.1499984033409039E+000                  3.6012232553753831E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999838229E-001                  2.6676349514683051E-001                  1.4692136469238941E+000                  3.1294022019565513E+004                  1.5681740808412009E-001 
                                       4                  1.4999999999958970E+001                  8.8960126064153300E-001                  4.4445256029590388E+000                 -9.1383935233202997E+000                  3.6122401434019547E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999726463E-001                  2.6694321290049200E-001                  1.4864962055949813E+000                  3.1294022019565513E+004                  1.5886194940185722E-001 
                                       5                  1.4999999999920501E+001                  8.8957812968169681E-001                  4.4472390606904275E+000                 -9.1212251683105841E+000                  3.6288171380664411E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999470002E-001                  2.6717523472304472E-001                  1.5126672657565230E+000                  3.1294022019565513E+004                  1.6343821587930946E-001 
                                       6                  1.4999999999873193E+001                  8.8955078210465732E-001                  4.4494677951953561E+000                 -9.1077399951731088E+000                  3.6420715770210452E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999154621E-001                  2.6732543612445947E-001                  1.5337939833622320E+000                  3.1294022019565513E+004                  1.6887359529149906E-001 
                                       7                  1.4999999999849541E+001                  8.8953752451435697E-001                  4.4509458085112410E+000                 -9.0990862165617639E+000                  3.6506893833056022E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998996936E-001                  2.6740404376080534E-001                  1.5476451698749740E+000                  3.1294022019565513E+004                  1.7151237078410048E-001 
                                       8                  1.4999999999825889E+001                  8.8952452730251852E-001                  4.4529156816693938E+000                 -9.0878872913382018E+000                  3.6619740663527991E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  9.9999999998839251E-001                  2.6748188775905679E-001                  1.5659331125226019E+000                  3.1294022019565513E+004                  1.7409628763147220E-001 
                                       9                  1.4999999999786166E+001                  8.8950325375288308E-001                  4.4553668466409828E+000                 -9.0744409664598145E+000                  3.6757206011384862E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  9.9999999998574440E-001                  2.6753440589922939E-001                  1.5884536628307540E+000                  3.1294022019565513E+004                  1.7832589433312540E-001 
                                      10                  1.4999999999746446E+001                  8.8948262578301518E-001                  4.4584034471315732E+000                 -9.0584943436241012E+000                  3.6923167050620576E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  9.9999999998309630E-001                  2.6752583602610747E-001                  1.6159830731873659E+000                  3.1294022019565513E+004                  1.8242055250536010E-001 
                                      11                  1.4999999999686862E+001                  8.8945279416471501E-001                  4.4615807638016181E+000                 -9.0425512483111721E+000                  3.7092260263596790E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997912414E-001                  2.6742503569376169E-001                  1.6444421898952810E+000                  3.1294022019565517E+004                  1.8832258168850169E-001 
                                      12                  1.4999999999641314E+001                  8.8943080816292241E-001                  4.4644782025736225E+000                 -9.0286403728486402E+000                  3.7242550386323416E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997608768E-001                  2.6724724259648536E-001                  1.6700610995757641E+000                  3.1294022019565513E+004                  1.9264636692583012E-001 
                                      13                  1.4999999999589942E+001                  8.8940678837983422E-001                  4.4667573108026888E+000                 -9.0180651895380919E+000                  3.7358463612949513E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997266287E-001                  2.6705208009949638E-001                  1.6900484496145991E+000                  3.1294022019565513E+004                  1.9733519153653217E-001 
