                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     700                                      692                  1.5000000000000000E+001                  2.0000000000000000E-002                  2.4987704860424736E+004                  9.6776007578351638E+001                  1.4160382147552469E+004                  1.8968703628374060E+004                  2.2915414340940107E+001                 -7.1073382100757794E+000                  6.9999999988630779E-001                  2.9797748745055814E-005                  2.7997020236485626E-001                  3.4416106102650788E-003                  1.0081585474746798E-003                  9.3604466091399621E-003                  2.0994599496976470E-003                  1.5000000000000000E+001                  0.0000000000000000E+000                  1.0499999999837636E+001                  4.4696469106539794E-004                  4.1995530354712693E+000                  5.1624159161997883E-002                  1.5122378202761636E-002                  1.4040669913709958E-001                  3.1491899245464708E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4999999927531839E+001                  2.2774776192140102E+001                  1.4999999435461723E+001                  2.2580555613780056E+001                  2.8358255651114171E+005                  1.2150571119024306E+004                  7.9077623299266836E+006                  3.1853330047297177E-003                  3.1853330047297160E-003                  2.3838916808792235E-060                  1.2742952827616264E-004                  5.0000000000000000E+001                  1.0000000000000000E+003                  7.8856573774120959E+011 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    grada                                  opacity                               luminosity                                    gradr 
                                       1                  1.5000000000000000E+001                  1.3601277142693096E+000                  4.1511118969875112E+000                 -9.9049207977835483E+000                  2.5043931182640473E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0000000000000000E+000                  2.1077544798867048E-001                  1.9435299985400993E+000                  1.8968703628374060E+004                  1.4863215077140365E-001 
                                       2                  1.4999999999992500E+001                  1.3601266931815530E+000                  4.1512313194666630E+000                 -9.9041048544659827E+000                  2.5051960429660269E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999949996E-001                  2.1072544348822828E-001                  1.9445064722508936E+000                  1.8968703628374104E+004                  1.4868969668331436E-001 
                                       3                  1.4999999999975733E+001                  1.3601244150750520E+000                  4.1513962137602807E+000                 -9.9029808571642057E+000                  2.5063031149153221E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999838229E-001                  2.1065699944570870E-001                  1.9458481223703645E+000                  1.8968703628374195E+004                  1.4894639958245282E-001 
                                       4                  1.4999999999958970E+001                  1.3601221428211809E+000                  4.1516675977653801E+000                 -9.9011382012937528E+000                  2.5081207491816961E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999726463E-001                  2.1054588474867003E-001                  1.9480375542661206E+000                  1.8968703628374285E+004                  1.4920192069313862E-001 
                                       5                  1.4999999999920501E+001                  1.3601169506526807E+000                  4.1520449633551841E+000                 -9.8985893353257293E+000                  2.5106401526726221E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999470002E-001                  2.1039447267596262E-001                  1.9510481435724041E+000                  1.8968703628374500E+004                  1.4978411584982004E-001 
                                       6                  1.4999999999882030E+001                  1.3601117886830700E+000                  4.1525081049285673E+000                 -9.8954834517433277E+000                  2.5137186371475879E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999213540E-001                  2.1021355781485179E-001                  1.9546854765410648E+000                  1.8968703628374711E+004                  1.5036064294921733E-001 
                                       7                  1.4999999999825887E+001                  1.3601043081194908E+000                  4.1530562916812368E+000                 -9.8918369152339789E+000                  2.5173444247476637E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998839240E-001                  2.1000625476207080E-001                  1.9589149107317534E+000                  1.8968703628375017E+004                  1.5119194074329659E-001 
                                       8                  1.4999999999769740E+001                  1.3600968897214807E+000                  4.1538295581253237E+000                 -9.8867500958867858E+000                  2.5224240007445502E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998464939E-001                  2.0972627832619592E-001                  1.9647325130258644E+000                  1.8968703628375326E+004                  1.5201080412434212E-001 
                                       9                  1.4999999999666997E+001                  1.3600834715093568E+000                  4.1548245756911486E+000                 -9.8802914460312543E+000                  2.5289071938226999E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997779987E-001                  2.0938648484124001E-001                  1.9719953308177227E+000                  1.8968703628375886E+004                  1.5347924963485413E-001 
                                      10                  1.4999999999564254E+001                  1.3600702501544710E+000                  4.1562660074127136E+000                 -9.8711168925679385E+000                  2.5381862463967555E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997095035E-001                  2.0893507467822831E-001                  1.9820369960506345E+000                  1.8968703628376446E+004                  1.5490824058796965E-001 
                                      11                  1.4999999999367544E+001                  1.3600454625985841E+000                  4.1581406072897318E+000                 -9.8594566922265887E+000                  2.5500859521009884E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999995783628E-001                  2.0842424647835991E-001                  1.9943925486150744E+000                  1.8968703628377527E+004                  1.5754290859133832E-001 
                                      12                  1.4999999999170834E+001                  1.3600213276215516E+000                  4.1605553117058385E+000                 -9.8448991927975715E+000                  2.5651236241826192E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999994472222E-001                  2.0791467241902503E-001                  2.0090716195260980E+000                  1.8968703628378600E+004                  1.6004930715187995E-001 
                                      13                  1.4999999998854822E+001                  1.3599838253504266E+000                  4.1634798381061398E+000                 -9.8278417608063027E+000                  2.5829772794544219E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999992365474E-001                  2.0755105408460184E-001                  2.0253370247958915E+000                  1.8968703628380328E+004                  1.6382791986881171E-001 
