                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                    1810                                     1665                  1.5000000000000000E+001                  2.0000000000000000E-002                  1.1774666058797911E+007                  8.9330800689148309E+003                  3.8007238078540440E+003                  3.9860257439261703E+004                  4.6110121170344473E+002                 -3.4385750012564769E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.8601788105897366E-001                  2.7441220737857114E-001                  1.0402380257089494E-006                  1.5454240149721835E-002                  2.0024306729827496E-002                  1.5000000000000000E+001                  0.0000000000000000E+000                  7.0621106723656641E+000                  2.1125771876281924E-004                  7.1204928591530185E+000                  5.0762256537572825E-001                  7.2921524737847188E-002                  1.1218516161510361E-001                  6.3101094496643723E-002                  3.8203182380140501E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4995811259018026E+001                  4.5826300034572648E+002                  1.4995059095559442E+001                  4.5783674084828561E+002                  2.5596603268208593E+007                  2.8735958933018406E+002                  3.7631467942365180E+006                  3.9915701054359073E+004                  2.1194012878370329E+004                  1.7217715142254245E+004                  1.4470123919258838E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.7158667749505862E+014 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    grada                                  opacity                               luminosity                                    gradr 
                                       1                  1.5000000000000000E+001                  2.6637962634803665E+000                  3.5798663114435820E+000                 -8.7373513296041274E+000                  2.6473935318181421E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0000000000000000E+000                  3.9045945994750686E-001                  2.9050976959201181E-003                  3.9860257439261703E+004                  1.2507412109505275E-001 
                                       2                  1.4999999999992500E+001                  2.6637962634718453E+000                  3.5798663121894880E+000                 -8.7373513243841909E+000                  2.6473935377818489E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999999949996E-001                  3.9045946007365062E-001                  2.9050977513472094E-003                  3.9860257439261703E+004                  1.2507412168822224E-001 
                                       3                  1.4999999999958971E+001                  2.6637962634337518E+000                  3.5798663143584584E+000                 -8.7373513092054722E+000                  2.6473935551233332E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999726474E-001                  3.9045946044045587E-001                  2.9050979125200787E-003                  3.9860257439261703E+004                  1.2507412699142098E-001 
                                       4                  1.4999999999873197E+001                  2.6637962633363008E+000                  3.5798663200672456E+000                 -8.7373512692547024E+000                  2.6473936007665562E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  9.9999999999154643E-001                  3.9045946140589727E-001                  2.9050983367312532E-003                  3.9860257439261703E+004                  1.2507414055855204E-001 
                                       5                  1.4999999999644961E+001                  2.6637962630769971E+000                  3.5798663375269095E+000                 -8.7373511470699423E+000                  2.6473937403610233E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002                  9.9999999997633071E-001                  3.9045946435858747E-001                  2.9050996341320593E-003                  3.9860257439261703E+004                  1.2507417665862125E-001 
                                       6                  1.4999999998912831E+001                  2.6637962622452083E+000                  3.5798663823506400E+000                 -8.7373508333886303E+000                  2.6473940987378120E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999992752198E-001                  3.9045947193895070E-001                  2.9051029649155239E-003                  3.9860257439261703E+004                  1.2507429245995130E-001 
                                       7                  1.4999999997179438E+001                  2.6637962602758662E+000                  3.5798664752255713E+000                 -8.7373501834415066E+000                  2.6473948412941253E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  9.9999999981196253E-001                  3.9045948764549199E-001                  2.9051098663148375E-003                  3.9860257439261710E+004                  1.2507456663116082E-001 
                                       8                  1.4999999993804265E+001                  2.6637962564412638E+000                  3.5798666672535542E+000                 -8.7373488396194521E+000                  2.6473963765947182E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999958695096E-001                  3.9045952012030127E-001                  2.9051241356488917E-003                  3.9860257439261710E+004                  1.2507510048489992E-001 
                                       9                  1.4999999986617004E+001                  2.6637962482757014E+000                  3.5798670500679894E+000                 -8.7373461606927432E+000                  2.6473994372405203E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999910780024E-001                  3.9045958485998122E-001                  2.9051525821279494E-003                  3.9860257439261710E+004                  1.2507623730392242E-001 
                                      10                  1.4999999972747776E+001                  2.6637962325187448E+000                  3.5798677413389308E+000                 -8.7373413232942774E+000                  2.6474049639320101E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  9.9999999818318497E-001                  3.9045970176439759E-001                  2.9052039498583711E-003                  3.9860257439261703E+004                  1.2507843103609040E-001 
                                      11                  1.4999999948594356E+001                  2.6637962050781265E+000                  3.5798689377587261E+000                 -8.7373329512508615E+000                  2.6474145289719395E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999657295702E-001                  3.9045990409744363E-001                  2.9052928554284168E-003                  3.9860257439261710E+004                  1.2508225149953792E-001 
                                      12                  1.4999999906940888E+001                  2.6637961577566567E+000                  3.5798712079029054E+000                 -8.7373170667548390E+000                  2.6474326771166132E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  9.9999999379605908E-001                  3.9046028801433974E-001                  2.9054615516069041E-003                  3.9860257439261710E+004                  1.2508884019551669E-001 
                                      13                  1.4999999823732303E+001                  2.6637960632288715E+000                  3.5798750670738935E+000                 -8.7372900668957030E+000                  2.6474635251047691E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  9.9999998824882019E-001                  3.9046094066500370E-001                  2.9057483362680795E-003                  3.9860257439261732E+004                  1.2510200263558249E-001 
                                      14                  1.4999999694690150E+001                  2.6637959166415799E+000                  3.5798819347067870E+000                 -8.7372420285292272E+000                  2.6475184114540156E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999997964600995E-001                  3.9046210210171572E-001                  2.9062587105871934E-003                  3.9860257439261753E+004                  1.2512241693314577E-001 
                                      15                  1.4999999446047950E+001                  2.6637956342237179E+000                  3.5798969884687741E+000                 -8.7371367705778393E+000                  2.6476386800915375E+000                  7.0000000000000007E-001                  2.7999999999999992E-001                  2.0000000000000018E-002                  9.9999996306986327E-001                  3.9046464795740093E-001                  2.9073775539619367E-003                  3.9860257439261783E+004                  1.2516175762752865E-001 
                                      16                  1.4999998866931941E+001                  2.6637949765976150E+000                  3.5799222968707705E+000                 -8.7369599558747879E+000                  2.6478407307934284E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  9.9999992446212937E-001                  3.9046892830445235E-001                  2.9092588240812027E-003                  3.9860257439261877E+004                  1.2525341421690020E-001 
                                      17                  1.4999998054910581E+001                  2.6637940548617616E+000                  3.5799549504902046E+000                 -8.7367320894835174E+000                  2.6481011574119626E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999987032737203E-001                  3.9047445133364944E-001                  2.9116866046728098E-003                  3.9860257439262001E+004                  1.2538199573907122E-001 
                                      18                  1.4999997072931261E+001                  2.6637929407813044E+000                  3.5799958776560628E+000                 -8.7364468978617644E+000                  2.6484271591669684E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999980486208406E-001                  3.9048137420870455E-001                  2.9147303774006645E-003                  3.9860257439262146E+004                  1.2553758972656184E-001 
                                      19                  1.4999995807688675E+001                  2.6637915062611750E+000                  3.5800749238811660E+000                 -8.7358972264608497E+000                  2.6490556506127647E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  9.9999972051257846E-001                  3.9049474416122593E-001                  2.9206123706188303E-003                  3.9860257439262336E+004                  1.2573824212940057E-001 
                                      20                  1.4999992735855935E+001                  2.6637880277924006E+000                  3.5802264126359158E+000                 -8.7348485199072616E+000                  2.6502554127643316E+000                  6.9999999999999962E-001                  2.8000000000000047E-001                  1.9999999999999907E-002                  9.9999951572372903E-001                  3.9052037116069327E-001                  2.9318948055842950E-003                  3.9860257439262808E+004                  1.2622619115655756E-001 
                                      21                  1.4999987511222379E+001                  2.6637821256219989E+000                  3.5805289383281291E+000                 -8.7327712741029053E+000                  2.6526343188438104E+000                  6.9999999999999707E-001                  2.8000000000000302E-001                  1.9999999999999907E-002                  9.9999916741482531E-001                  3.9057153841125364E-001                  2.9544697298828138E-003                  3.9860257439263609E+004                  1.2705870125862173E-001 
                                      22                  1.4999976218460212E+001                  2.6637694284575812E+000                  3.5812330205232490E+000                 -8.7280219569344553E+000                  2.6580857083000176E+000                  6.9999999999981100E-001                  2.8000000000018904E-001                  2.0000000000000018E-002                  9.9999841456401406E-001                  3.9069049123365462E-001                  3.0072321895278646E-003                  3.9860257439265370E+004                  1.2886961349659079E-001 
                                      23                  1.4999949322205195E+001                  2.6637395118063574E+000                  3.5822393287415277E+000                 -8.7214725114607692E+000                  2.6656387113859425E+000                  6.9999999999954599E-001                  2.8000000000045416E-001                  1.9999999999999796E-002                  9.9999662148034640E-001                  3.9086051372681202E-001                  3.0829796624330264E-003                  3.9860257439269750E+004                  1.3323797720428293E-001 
                                      24                  1.4999922523087102E+001                  2.6637101433480330E+000                  3.5837741737847630E+000                 -8.7118953944692166E+000                  2.6767468524520761E+000                  6.9999999999899709E-001                  2.8000000000100300E-001                  1.9999999999999907E-002                  9.9999483487247354E-001                  3.9111768368395505E-001                  3.1995956584223214E-003                  3.9860257439274319E+004                  1.3766909271315605E-001 
                                      25                  1.4999868658377256E+001                  2.6636523844972815E+000                  3.5864450120229527E+000                 -8.6964330592596770E+000                  2.6948757032690533E+000                  6.9999999999781826E-001                  2.8000000000218184E-001                  1.9999999999999907E-002                  9.9999124389181704E-001                  3.9155886218219405E-001                  3.4044238084747244E-003                  3.9860257439284105E+004                  1.4679953775907353E-001 
                                      26                  1.4999786436153125E+001                  2.6635672598303599E+000                  3.5905640613056411E+000                 -8.6751055109853255E+000                  2.7203215925617554E+000                  6.9999999999439044E-001                  2.8000000000560982E-001                  1.9999999999999796E-002                  9.9998576241020831E-001                  3.9221633140283751E-001                  3.7224038784963139E-003                  3.9860257439300432E+004                  1.6120139952745494E-001 
                                      27                  1.4999667960107628E+001                  2.6634503981354558E+000                  3.5954440559556171E+000                 -8.6532049552852115E+000                  2.7471058395308936E+000                  6.9999999998677565E-001                  2.8000000001322445E-001                  1.9999999999999907E-002                  9.9997786400717514E-001                  3.9294744693655159E-001                  4.0934769365212212E-003                  3.9860257439326306E+004                  1.8251543505231702E-001 
                                      28                  1.4999562325142858E+001                  2.6633512526870970E+000                  3.6003221215522778E+000                 -8.6338696454252233E+000                  2.7713228083992480E+000                  6.9999999996339279E-001                  2.8000000003660741E-001                  1.9999999999999796E-002                  9.9997082167619045E-001                  3.9361587886041383E-001                  4.4477746849496203E-003                  3.9860257439351102E+004                  2.0141048289684829E-001 
                                      29                  1.4999453276907980E+001                  2.6632532937472355E+000                  3.6051838083203753E+000                 -8.6165961276856571E+000                  2.7934619968859487E+000                  6.9999999986940709E-001                  2.8000000013059306E-001                  1.9999999999999796E-002                  9.9996355179386531E-001                  3.9422338049321320E-001                  4.7720400221527084E-003                  3.9860257439377943E+004                  2.1987947068379782E-001 
                                      30                  1.4999355491998857E+001                  2.6631688247382383E+000                  3.6095614699673679E+000                 -8.6023236732541832E+000                  2.8121168480522765E+000                  6.9999999945308367E-001                  2.8000000054691659E-001                  1.9999999999999796E-002                  9.9995703279992387E-001                  3.9471467620503298E-001                  5.0385681035249666E-003                  3.9860257439402834E+004                  2.3497600429842386E-001 
                                      31                  1.4999270761907976E+001                  2.6630979610452812E+000                  3.6145523532514150E+000                 -8.5871509339110563E+000                  2.8322872400144541E+000                  6.9999997461709873E-001                  2.8000002538068164E-001                  2.0000000002219576E-002                  9.9995138412719831E-001                  3.9520354518997031E-001                  5.3164692458299778E-003                  3.9860257439424888E+004                  2.4670608220705581E-001 
