                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                    1009                                      893                  1.5000000000000000E+001                  2.0000000000000000E-002                  7.9942094740062132E+006                  1.0123168000518151E+005                  2.7585517087978991E+004                  3.1294211823436865E+004                  7.7558354614633007E+000                 -6.1094608370948933E+000                  3.3303410769024194E-001                  8.0082129536212384E-009                  6.4749094184148726E-001                  1.5619094356617691E-004                  1.2349540550003240E-002                  7.7942673327717872E-004                  2.0994599496976470E-003                  1.5000000000000000E+001                  0.0000000000000000E+000                  8.5307276532943348E+000                  2.1349545821854789E-004                  6.1706475172388497E+000                  2.3671798843748041E-002                  9.1465214218703128E-002                  9.0427557447974857E-002                  3.1491899245464729E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4999999992560801E+001                  7.7244640963427340E+000                  1.4999999909884055E+001                  7.6596703986356864E+000                  5.5838124476490178E+004                  2.1760529165393462E+004                  4.7932186580159208E+006                  3.1348385061961457E+004                  3.1348385061961457E+004                  1.2949479535935937E-027                  2.1353301732431419E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.5228246158420184E+014 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    grada                                  opacity                               luminosity                                    gradr 
                                       1                  1.5000000000000000E+001                  8.8962858703166392E-001                  4.4409213304420270E+000                 -9.1626464507639689E+000                  3.5893882377921980E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0000000000000000E+000                  2.6654760215874884E-001                  1.4507121555989579E+000                  3.1294211823436865E+004                  1.5427178922494272E-001 
                                       2                  1.4999999999992500E+001                  8.8962381952045200E-001                  4.4416975665723104E+000                 -9.1572723321394882E+000                  3.5943953435020295E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999949996E-001                  2.6664184984988459E-001                  1.4585324546889369E+000                  3.1294211823436865E+004                  1.5474017563004114E-001 
                                       3                  1.4999999999975733E+001                  8.8961329354157948E-001                  4.4427679589784281E+000                 -9.1500009890794978E+000                  3.6012212020884893E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999838229E-001                  2.6676341455053015E-001                  1.4692094272002845E+000                  3.1294211823436865E+004                  1.5681747362750342E-001 
                                       4                  1.4999999999958970E+001                  8.8960294158437758E-001                  4.4445253810503997E+000                 -9.1383962224638822E+000                  3.6122379731280843E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999999726463E-001                  2.6694313044920931E-001                  1.4864917290919133E+000                  3.1294211823436865E+004                  1.5886199168008361E-001 
                                       5                  1.4999999999920501E+001                  8.8957981074937786E-001                  4.4472388106758292E+000                 -9.1212280275872075E+000                  3.6288147972432934E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  9.9999999999470002E-001                  2.6717515026052185E-001                  1.5126624025508333E+000                  3.1294211823436865E+004                  1.6343820686121638E-001 
                                       6                  1.4999999999873193E+001                  8.8955246330987303E-001                  4.4494675222126929E+000                 -9.1077429739942346E+000                  3.6420691044223408E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  9.9999999999154621E-001                  2.6732535123041623E-001                  1.5337888087563816E+000                  3.1294211823436868E+004                  1.6887352665579677E-001 
                                       7                  1.4999999999849541E+001                  8.8953920578260726E-001                  4.4509455203637520E+000                 -9.0990892691497596E+000                  3.6506868271561683E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  9.9999999998996936E-001                  2.6740395928425997E-001                  1.5476397916932463E+000                  3.1294211823436868E+004                  1.7151227374759501E-001 
                                       8                  1.4999999999825889E+001                  8.8952620863036114E-001                  4.4529153734001818E+000                 -9.0878904358910653E+000                  3.6619714032679314E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  9.9999999998839251E-001                  2.6748180478127948E-001                  1.5659274691776521E+000                  3.1294211823436868E+004                  1.7409616329629607E-001 
                                       9                  1.4999999999786166E+001                  8.8950493517377482E-001                  4.4553665135001941E+000                 -9.0744442161876027E+000                  3.6757178114763454E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  9.9999999998574440E-001                  2.6753432644270692E-001                  1.5884476991100980E+000                  3.1294211823436868E+004                  1.7832572663707735E-001 
                                      10                  1.4999999999746446E+001                  8.8948430728915029E-001                  4.4584030834488999E+000                 -9.0584977106636533E+000                  3.6923137678145106E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  9.9999999998309630E-001                  2.6752576374692960E-001                  1.6159767272036996E+000                  3.1294211823436868E+004                  1.8242034451399564E-001 
                                      11                  1.4999999999686862E+001                  8.8945447578608816E-001                  4.4615803685513979E+000                 -9.0425547254064771E+000                  3.7092229444133982E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997912414E-001                  2.6742497408763094E-001                  1.6444354580609026E+000                  3.1294211823436868E+004                  1.8832231853381509E-001 
                                      12                  1.4999999999641314E+001                  8.8943248986366663E-001                  4.4644777788753283E+000                 -9.0286439405001229E+000                  3.7242518327116647E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997608768E-001                  2.6724719254077700E-001                  1.6700540278205045E+000                  3.1294211823436865E+004                  1.9264606556566652E-001 
                                      13                  1.4999999999589942E+001                  8.8940847016230096E-001                  4.4667568649995602E+000                 -9.0180688228955006E+000                  3.7358430626366346E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997266287E-001                  2.6705203955447876E-001                  1.6900411171536267E+000                  3.1294211823436865E+004                  1.9733485090515279E-001 
