                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     800                                      748                  1.5000000000000000E+001                  2.0000000000000000E-002                  3.4455367819437197E+004                  9.9214046003295877E+001                  2.1036355767375106E+004                  2.7782998249388023E+004                  1.2566298687698431E+001                 -6.3096794173446558E+000                  6.9999992742696526E-001                  2.9774251900809527E-005                  2.7997022717360198E-001                  3.4411836830272866E-003                  1.0086566789431766E-003                  9.3604465523501653E-003                  2.0994599496976479E-003                  1.5000000000000000E+001                  0.0000000000000000E+000                  1.0499999956028274E+001                  4.4696641261485437E-004                  4.1995530474155558E+000                  5.1623978286465880E-002                  1.5122589240994754E-002                  1.4040669911792333E-001                  3.1491899245464687E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4999999977625931E+001                  1.2506240025687953E+001                  1.4999999796288545E+001                  1.2391743858265203E+001                  1.1515929813725088E+005                  1.5127792793478493E+004                  5.3989853310127910E+006                  3.8378360452433529E+000                  3.8378360452433520E+000                  5.4453127243347827E-045                  2.0333971002874401E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.0873476653996860E+012 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    grada                                  opacity                               luminosity                                    gradr 
                                       1                  1.5000000000000000E+001                  1.0992073782255032E+000                  4.3230630974147024E+000                 -9.4560996239250041E+000                  3.1561585087014885E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0000000000000000E+000                  2.7001657648160282E-001                  1.4662665307856981E+000                  2.7782998249388023E+004                  1.5115986121865968E-001 
                                       2                  1.4999999999992500E+001                  1.0992051752753245E+000                  4.3233624546225791E+000                 -9.4540127044616540E+000                  3.1581355154246640E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999949996E-001                  2.7008114154896273E-001                  1.4682718881635937E+000                  2.7782998249388005E+004                  1.5130799565804617E-001 
                                       3                  1.4999999999975733E+001                  1.0992002746628509E+000                  4.3237753840047448E+000                 -9.4511509424277076E+000                  3.1608527508223117E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999838229E-001                  2.7016960040951021E-001                  1.4710156529101093E+000                  2.7782998249387980E+004                  1.5196721581218228E-001 
                                       4                  1.4999999999958970E+001                  1.0991954060722888E+000                  4.3244541178379237E+000                 -9.4464923341538487E+000                  3.1652924262165385E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  9.9999999999726463E-001                  2.7031332593223922E-001                  1.4754633492009928E+000                  2.7782998249387951E+004                  1.5262025374985319E-001 
                                       5                  1.4999999999920501E+001                  1.0991843527734233E+000                  4.3260814520195696E+000                 -9.4355407459685932E+000                  3.1758079865034419E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  9.9999999999470002E-001                  2.7064978472233714E-001                  1.4858296790651928E+000                  2.7782998249387878E+004                  1.5409363629565570E-001 
                                       6                  1.4999999999825887E+001                  1.0991578406504596E+000                  4.3291459805735553E+000                 -9.4156630117335780E+000                  3.1951649673799771E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  9.9999999998839240E-001                  2.7125523435289378E-001                  1.5043435615961813E+000                  2.7782998249387671E+004                  1.5758842527244113E-001 
                                       7                  1.4999999999666997E+001                  1.0991152996565279E+000                  4.3322518773412311E+000                 -9.3963462028766624E+000                  3.2142845598016421E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997779987E-001                  2.7183716307772898E-001                  1.5220219931054977E+000                  2.7782998249387278E+004                  1.6311349116763074E-001 
                                       8                  1.4999999999564254E+001                  1.0990889815354983E+000                  4.3357525433745847E+000                 -9.3756186382992510E+000                  3.2351874230941697E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999997095035E-001                  2.7244686978214339E-001                  1.5404505903957164E+000                  2.7782998249386990E+004                  1.6645028298256048E-001 
                                       9                  1.4999999999367544E+001                  1.0990409292383927E+000                  4.3402375632892580E+000                 -9.3502755609394086E+000                  3.2612152383191795E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999995783628E-001                  2.7317174104575537E-001                  1.5624824285439014E+000                  2.7782998249386383E+004                  1.7236646058792082E-001 
                                      10                  1.4999999999170834E+001                  1.0989955861424556E+000                  4.3441760308708153E+000                 -9.3290445353061600E+000                  3.2834248895491975E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999994472222E-001                  2.7375825767553352E-001                  1.5805241352450956E+000                  2.7782998249385713E+004                  1.7777558743405561E-001 
                                      11                  1.4999999999012827E+001                  1.0989608928172330E+000                  4.3476071868383093E+000                 -9.3112820380876773E+000                  3.3023035637807467E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999993418853E-001                  2.7423074761420607E-001                  1.5953320632042605E+000                  2.7782998249385153E+004                  1.8177539145852700E-001 
                                      12                  1.4999999998854822E+001                  1.0989275819885895E+000                  4.3509638080875757E+000                 -9.2944789326734050E+000                  3.3204010978390723E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999992365485E-001                  2.7466213749106172E-001                  1.6091993624695418E+000                  2.7782998249384567E+004                  1.8549987190197392E-001 
                                      13                  1.4999999998696818E+001                  1.0988955281254658E+000                  4.3542476893856836E+000                 -9.2785387496073870E+000                  3.3377795884268120E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999991312116E-001                  2.7505811881631675E-001                  1.6222843545941013E+000                  2.7782998249383967E+004                  1.8898671382143403E-001 
